policy,timestep,cycle,consumer_pe,block_id,producer_pe,hit,stall_cycles,step_stall_cycles,transfer_hops,prefetched_hit
oracle,80,2500,4,51,51,True,0,32,0,True
oracle,80,2500,5,52,52,True,0,32,0,True
oracle,80,2500,6,53,53,True,0,32,0,True
oracle,80,2500,7,54,54,True,0,32,0,True
oracle,80,2500,8,55,55,True,0,32,0,True
oracle,80,2500,9,56,56,True,0,32,0,True
oracle,80,2500,10,57,57,True,0,32,0,True
oracle,80,2500,11,58,58,True,0,32,0,True
oracle,80,2500,12,59,59,True,0,32,0,True
oracle,80,2500,13,60,60,True,0,32,0,True
oracle,80,2500,14,61,61,True,0,32,0,True
oracle,80,2500,15,62,62,True,0,32,0,True
oracle,80,2500,16,63,63,True,0,32,0,True
oracle,80,2500,17,0,0,True,0,32,0,True
oracle,80,2500,18,1,1,True,0,32,0,True
oracle,80,2500,19,2,2,True,0,32,0,True
oracle,80,2500,20,3,3,True,0,32,0,True
oracle,80,2500,21,4,4,True,0,32,0,True
oracle,80,2500,22,5,5,True,0,32,0,True
oracle,80,2500,23,6,6,True,0,32,0,True
oracle,80,2500,24,7,7,True,0,32,0,True
oracle,80,2500,25,8,8,True,0,32,0,True
oracle,80,2500,26,9,9,True,0,32,0,True
oracle,80,2500,27,10,10,True,0,32,0,True
oracle,80,2500,28,11,11,True,0,32,0,True
oracle,80,2500,29,12,12,True,0,32,0,True
oracle,80,2500,30,13,13,True,0,32,0,True
oracle,80,2500,31,14,14,True,0,32,0,True
oracle,80,2500,32,15,15,True,0,32,0,True
oracle,80,2500,33,16,16,True,0,32,0,True
oracle,80,2500,34,17,17,True,0,32,0,True
oracle,80,2500,35,18,18,True,0,32,0,True
oracle,80,2500,36,19,19,True,0,32,0,True
oracle,80,2500,37,20,20,True,0,32,0,True
oracle,80,2500,38,21,21,True,0,32,0,True
oracle,80,2500,39,22,22,True,0,32,0,True
oracle,80,2500,40,23,23,True,0,32,0,True
oracle,80,2500,41,24,24,True,0,32,0,True
oracle,80,2500,42,25,25,True,0,32,0,True
oracle,80,2500,43,26,26,True,0,32,0,True
oracle,80,2500,44,27,27,True,0,32,0,True
oracle,80,2500,45,28,28,True,0,32,0,True
oracle,80,2500,46,29,29,True,0,32,0,True
oracle,80,2500,47,30,30,True,0,32,0,True
oracle,80,2500,48,31,31,True,0,32,0,True
oracle,80,2500,49,32,32,True,0,32,0,True
oracle,80,2500,50,33,33,True,0,32,0,True
oracle,80,2500,51,34,34,True,0,32,0,True
oracle,80,2500,52,35,35,True,0,32,0,True
oracle,80,2500,53,36,36,True,0,32,0,True
oracle,80,2500,54,37,37,True,0,32,0,True
oracle,80,2500,55,38,38,True,0,32,0,True
oracle,80,2500,56,39,39,True,0,32,0,True
oracle,80,2500,57,40,40,True,0,32,0,True
oracle,80,2500,58,41,41,True,0,32,0,True
oracle,80,2500,59,42,42,True,0,32,0,True
oracle,80,2500,60,43,43,True,0,32,0,True
oracle,80,2500,61,44,44,True,0,32,0,True
oracle,80,2500,62,45,45,True,0,32,0,True
oracle,80,2500,63,46,46,True,0,32,0,True
oracle,81,2536,0,46,46,False,36,36,18,True
oracle,81,2536,1,47,47,True,0,36,0,True
oracle,81,2536,2,48,48,True,0,36,0,True
oracle,81,2536,3,49,49,True,0,36,0,True
oracle,81,2536,4,50,50,True,0,36,0,True
oracle,81,2536,5,51,51,True,0,36,0,True
oracle,81,2536,6,52,52,True,0,36,0,True
oracle,81,2536,7,53,53,True,0,36,0,True
oracle,81,2536,8,54,54,True,0,36,0,True
oracle,81,2536,9,55,55,True,0,36,0,True
oracle,81,2536,10,56,56,True,0,36,0,True
oracle,81,2536,11,57,57,True,0,36,0,True
oracle,81,2536,12,58,58,True,0,36,0,True
oracle,81,2536,13,59,59,True,0,36,0,True
oracle,81,2536,14,60,60,True,0,36,0,True
oracle,81,2536,15,61,61,True,0,36,0,True
oracle,81,2536,16,62,62,True,0,36,0,True
oracle,81,2536,17,63,63,True,0,36,0,True
oracle,81,2536,18,0,0,True,0,36,0,True
oracle,81,2536,19,1,1,True,0,36,0,True
oracle,81,2536,20,2,2,True,0,36,0,True
oracle,81,2536,21,3,3,True,0,36,0,True
oracle,81,2536,22,4,4,True,0,36,0,True
oracle,81,2536,23,5,5,True,0,36,0,True
oracle,81,2536,24,6,6,True,0,36,0,True
oracle,81,2536,25,7,7,True,0,36,0,True
oracle,81,2536,26,8,8,True,0,36,0,True
oracle,81,2536,27,9,9,True,0,36,0,True
oracle,81,2536,28,10,10,True,0,36,0,True
oracle,81,2536,29,11,11,True,0,36,0,True
oracle,81,2536,30,12,12,True,0,36,0,True
oracle,81,2536,31,13,13,True,0,36,0,True
oracle,81,2536,32,14,14,True,0,36,0,True
oracle,81,2536,33,15,15,True,0,36,0,True
oracle,81,2536,34,16,16,True,0,36,0,True
oracle,81,2536,35,17,17,True,0,36,0,True
oracle,81,2536,36,18,18,True,0,36,0,True
oracle,81,2536,37,19,19,True,0,36,0,True
oracle,81,2536,38,20,20,True,0,36,0,True
oracle,81,2536,39,21,21,True,0,36,0,True
oracle,81,2536,40,22,22,True,0,36,0,True
oracle,81,2536,41,23,23,True,0,36,0,True
oracle,81,2536,42,24,24,True,0,36,0,True
oracle,81,2536,43,25,25,True,0,36,0,True
oracle,81,2536,44,26,26,True,0,36,0,True
oracle,81,2536,45,27,27,True,0,36,0,True
oracle,81,2536,46,28,28,True,0,36,0,True
oracle,81,2536,47,29,29,True,0,36,0,True
oracle,81,2536,48,30,30,True,0,36,0,True
oracle,81,2536,49,31,31,True,0,36,0,True
oracle,81,2536,50,32,32,True,0,36,0,True
oracle,81,2536,51,33,33,True,0,36,0,True
oracle,81,2536,52,34,34,True,0,36,0,True
oracle,81,2536,53,35,35,True,0,36,0,True
oracle,81,2536,54,36,36,True,0,36,0,True
oracle,81,2536,55,37,37,True,0,36,0,True
oracle,81,2536,56,38,38,True,0,36,0,True
oracle,81,2536,57,39,39,True,0,36,0,True
oracle,81,2536,58,40,40,True,0,36,0,True
oracle,81,2536,59,41,41,True,0,36,0,True
oracle,81,2536,60,42,42,True,0,36,0,True
oracle,81,2536,61,43,43,True,0,36,0,True
oracle,81,2536,62,44,44,True,0,36,0,True
oracle,81,2536,63,45,45,True,0,36,0,True
oracle,82,2576,0,45,45,False,36,36,19,True
oracle,82,2576,1,46,46,True,0,36,0,True
oracle,82,2576,2,47,47,True,0,36,0,True
oracle,82,2576,3,48,48,True,0,36,0,True
oracle,82,2576,4,49,49,True,0,36,0,True
oracle,82,2576,5,50,50,True,0,36,0,True
oracle,82,2576,6,51,51,True,0,36,0,True
oracle,82,2576,7,52,52,True,0,36,0,True
oracle,82,2576,8,53,53,True,0,36,0,True
oracle,82,2576,9,54,54,True,0,36,0,True
oracle,82,2576,10,55,55,True,0,36,0,True
oracle,82,2576,11,56,56,True,0,36,0,True
oracle,82,2576,12,57,57,True,0,36,0,True
oracle,82,2576,13,58,58,True,0,36,0,True
oracle,82,2576,14,59,59,True,0,36,0,True
oracle,82,2576,15,60,60,True,0,36,0,True
oracle,82,2576,16,61,61,True,0,36,0,True
oracle,82,2576,17,62,62,True,0,36,0,True
oracle,82,2576,18,63,63,True,0,36,0,True
oracle,82,2576,19,0,0,True,0,36,0,True
oracle,82,2576,20,1,1,True,0,36,0,True
oracle,82,2576,21,2,2,True,0,36,0,True
oracle,82,2576,22,3,3,True,0,36,0,True
oracle,82,2576,23,4,4,True,0,36,0,True
oracle,82,2576,24,5,5,True,0,36,0,True
oracle,82,2576,25,6,6,True,0,36,0,True
oracle,82,2576,26,7,7,True,0,36,0,True
oracle,82,2576,27,8,8,True,0,36,0,True
oracle,82,2576,28,9,9,True,0,36,0,True
oracle,82,2576,29,10,10,True,0,36,0,True
oracle,82,2576,30,11,11,True,0,36,0,True
oracle,82,2576,31,12,12,True,0,36,0,True
oracle,82,2576,32,13,13,True,0,36,0,True
oracle,82,2576,33,14,14,True,0,36,0,True
oracle,82,2576,34,15,15,True,0,36,0,True
oracle,82,2576,35,16,16,True,0,36,0,True
oracle,82,2576,36,17,17,True,0,36,0,True
oracle,82,2576,37,18,18,True,0,36,0,True
oracle,82,2576,38,19,19,True,0,36,0,True
oracle,82,2576,39,20,20,True,0,36,0,True
oracle,82,2576,40,21,21,True,0,36,0,True
oracle,82,2576,41,22,22,True,0,36,0,True
oracle,82,2576,42,23,23,True,0,36,0,True
oracle,82,2576,43,24,24,True,0,36,0,True
oracle,82,2576,44,25,25,True,0,36,0,True
oracle,82,2576,45,26,26,True,0,36,0,True
oracle,82,2576,46,27,27,True,0,36,0,True
oracle,82,2576,47,28,28,True,0,36,0,True
oracle,82,2576,48,29,29,True,0,36,0,True
oracle,82,2576,49,30,30,True,0,36,0,True
oracle,82,2576,50,31,31,True,0,36,0,True
oracle,82,2576,51,32,32,True,0,36,0,True
oracle,82,2576,52,33,33,True,0,36,0,True
oracle,82,2576,53,34,34,True,0,36,0,True
oracle,82,2576,54,35,35,True,0,36,0,True
oracle,82,2576,55,36,36,True,0,36,0,True
oracle,82,2576,56,37,37,True,0,36,0,True
oracle,82,2576,57,38,38,True,0,36,0,True
oracle,82,2576,58,39,39,True,0,36,0,True
oracle,82,2576,59,40,40,True,0,36,0,True
oracle,82,2576,60,41,41,True,0,36,0,True
oracle,82,2576,61,42,42,True,0,36,0,True
oracle,82,2576,62,43,43,True,0,36,0,True
oracle,82,2576,63,44,44,True,0,36,0,True
oracle,83,2616,0,44,44,False,40,40,20,True
oracle,83,2616,1,45,45,True,0,40,0,True
oracle,83,2616,2,46,46,True,0,40,0,True
oracle,83,2616,3,47,47,True,0,40,0,True
oracle,83,2616,4,48,48,True,0,40,0,True
oracle,83,2616,5,49,49,True,0,40,0,True
oracle,83,2616,6,50,50,True,0,40,0,True
oracle,83,2616,7,51,51,True,0,40,0,True
oracle,83,2616,8,52,52,True,0,40,0,True
oracle,83,2616,9,53,53,True,0,40,0,True
oracle,83,2616,10,54,54,True,0,40,0,True
oracle,83,2616,11,55,55,True,0,40,0,True
oracle,83,2616,12,56,56,True,0,40,0,True
oracle,83,2616,13,57,57,True,0,40,0,True
oracle,83,2616,14,58,58,True,0,40,0,True
oracle,83,2616,15,59,59,True,0,40,0,True
oracle,83,2616,16,60,60,True,0,40,0,True
oracle,83,2616,17,61,61,True,0,40,0,True
oracle,83,2616,18,62,62,True,0,40,0,True
oracle,83,2616,19,63,63,True,0,40,0,True
oracle,83,2616,20,0,0,True,0,40,0,True
oracle,83,2616,21,1,1,True,0,40,0,True
oracle,83,2616,22,2,2,True,0,40,0,True
oracle,83,2616,23,3,3,True,0,40,0,True
oracle,83,2616,24,4,4,True,0,40,0,True
oracle,83,2616,25,5,5,True,0,40,0,True
oracle,83,2616,26,6,6,True,0,40,0,True
oracle,83,2616,27,7,7,True,0,40,0,True
oracle,83,2616,28,8,8,True,0,40,0,True
oracle,83,2616,29,9,9,True,0,40,0,True
oracle,83,2616,30,10,10,True,0,40,0,True
oracle,83,2616,31,11,11,True,0,40,0,True
oracle,83,2616,32,12,12,True,0,40,0,True
oracle,83,2616,33,13,13,True,0,40,0,True
oracle,83,2616,34,14,14,True,0,40,0,True
oracle,83,2616,35,15,15,True,0,40,0,True
oracle,83,2616,36,16,16,True,0,40,0,True
oracle,83,2616,37,17,17,True,0,40,0,True
oracle,83,2616,38,18,18,True,0,40,0,True
oracle,83,2616,39,19,19,True,0,40,0,True
oracle,83,2616,40,20,20,True,0,40,0,True
oracle,83,2616,41,21,21,True,0,40,0,True
oracle,83,2616,42,22,22,True,0,40,0,True
oracle,83,2616,43,23,23,True,0,40,0,True
oracle,83,2616,44,24,24,True,0,40,0,True
oracle,83,2616,45,25,25,True,0,40,0,True
oracle,83,2616,46,26,26,True,0,40,0,True
oracle,83,2616,47,27,27,True,0,40,0,True
oracle,83,2616,48,28,28,True,0,40,0,True
oracle,83,2616,49,29,29,True,0,40,0,True
oracle,83,2616,50,30,30,True,0,40,0,True
oracle,83,2616,51,31,31,True,0,40,0,True
oracle,83,2616,52,32,32,True,0,40,0,True
oracle,83,2616,53,33,33,True,0,40,0,True
oracle,83,2616,54,34,34,True,0,40,0,True
oracle,83,2616,55,35,35,True,0,40,0,True
oracle,83,2616,56,36,36,True,0,40,0,True
oracle,83,2616,57,37,37,True,0,40,0,True
oracle,83,2616,58,38,38,True,0,40,0,True
oracle,83,2616,59,39,39,True,0,40,0,True
oracle,83,2616,60,40,40,True,0,40,0,True
oracle,83,2616,61,41,41,True,0,40,0,True
oracle,83,2616,62,42,42,True,0,40,0,True
oracle,83,2616,63,43,43,True,0,40,0,True
oracle,84,2660,0,43,43,False,40,40,21,True
oracle,84,2660,1,44,44,True,0,40,0,True
oracle,84,2660,2,45,45,True,0,40,0,True
oracle,84,2660,3,46,46,True,0,40,0,True
oracle,84,2660,4,47,47,True,0,40,0,True
oracle,84,2660,5,48,48,True,0,40,0,True
oracle,84,2660,6,49,49,True,0,40,0,True
oracle,84,2660,7,50,50,True,0,40,0,True
oracle,84,2660,8,51,51,True,0,40,0,True
oracle,84,2660,9,52,52,True,0,40,0,True
oracle,84,2660,10,53,53,True,0,40,0,True
oracle,84,2660,11,54,54,True,0,40,0,True
oracle,84,2660,12,55,55,True,0,40,0,True
oracle,84,2660,13,56,56,True,0,40,0,True
oracle,84,2660,14,57,57,True,0,40,0,True
oracle,84,2660,15,58,58,True,0,40,0,True
oracle,84,2660,16,59,59,True,0,40,0,True
oracle,84,2660,17,60,60,True,0,40,0,True
oracle,84,2660,18,61,61,True,0,40,0,True
oracle,84,2660,19,62,62,True,0,40,0,True
oracle,84,2660,20,63,63,True,0,40,0,True
oracle,84,2660,21,0,0,True,0,40,0,True
oracle,84,2660,22,1,1,True,0,40,0,True
oracle,84,2660,23,2,2,True,0,40,0,True
oracle,84,2660,24,3,3,True,0,40,0,True
oracle,84,2660,25,4,4,True,0,40,0,True
oracle,84,2660,26,5,5,True,0,40,0,True
oracle,84,2660,27,6,6,True,0,40,0,True
oracle,84,2660,28,7,7,True,0,40,0,True
oracle,84,2660,29,8,8,True,0,40,0,True
oracle,84,2660,30,9,9,True,0,40,0,True
oracle,84,2660,31,10,10,True,0,40,0,True
oracle,84,2660,32,11,11,True,0,40,0,True
oracle,84,2660,33,12,12,True,0,40,0,True
oracle,84,2660,34,13,13,True,0,40,0,True
oracle,84,2660,35,14,14,True,0,40,0,True
oracle,84,2660,36,15,15,True,0,40,0,True
oracle,84,2660,37,16,16,True,0,40,0,True
oracle,84,2660,38,17,17,True,0,40,0,True
oracle,84,2660,39,18,18,True,0,40,0,True
oracle,84,2660,40,19,19,True,0,40,0,True
oracle,84,2660,41,20,20,True,0,40,0,True
oracle,84,2660,42,21,21,True,0,40,0,True
oracle,84,2660,43,22,22,True,0,40,0,True
oracle,84,2660,44,23,23,True,0,40,0,True
oracle,84,2660,45,24,24,True,0,40,0,True
oracle,84,2660,46,25,25,True,0,40,0,True
oracle,84,2660,47,26,26,True,0,40,0,True
oracle,84,2660,48,27,27,True,0,40,0,True
oracle,84,2660,49,28,28,True,0,40,0,True
oracle,84,2660,50,29,29,True,0,40,0,True
oracle,84,2660,51,30,30,True,0,40,0,True
oracle,84,2660,52,31,31,True,0,40,0,True
oracle,84,2660,53,32,32,True,0,40,0,True
oracle,84,2660,54,33,33,True,0,40,0,True
oracle,84,2660,55,34,34,True,0,40,0,True
oracle,84,2660,56,35,35,True,0,40,0,True
oracle,84,2660,57,36,36,True,0,40,0,True
oracle,84,2660,58,37,37,True,0,40,0,True
oracle,84,2660,59,38,38,True,0,40,0,True
oracle,84,2660,60,39,39,True,0,40,0,True
oracle,84,2660,61,40,40,True,0,40,0,True
oracle,84,2660,62,41,41,True,0,40,0,True
oracle,84,2660,63,42,42,True,0,40,0,True
oracle,85,2704,0,42,42,False,44,44,22,True
oracle,85,2704,1,43,43,True,0,44,0,True
oracle,85,2704,2,44,44,True,0,44,0,True
oracle,85,2704,3,45,45,True,0,44,0,True
oracle,85,2704,4,46,46,True,0,44,0,True
oracle,85,2704,5,47,47,True,0,44,0,True
oracle,85,2704,6,48,48,True,0,44,0,True
oracle,85,2704,7,49,49,True,0,44,0,True
oracle,85,2704,8,50,50,True,0,44,0,True
oracle,85,2704,9,51,51,True,0,44,0,True
oracle,85,2704,10,52,52,True,0,44,0,True
oracle,85,2704,11,53,53,True,0,44,0,True
oracle,85,2704,12,54,54,True,0,44,0,True
oracle,85,2704,13,55,55,True,0,44,0,True
oracle,85,2704,14,56,56,True,0,44,0,True
oracle,85,2704,15,57,57,True,0,44,0,True
oracle,85,2704,16,58,58,True,0,44,0,True
oracle,85,2704,17,59,59,True,0,44,0,True
oracle,85,2704,18,60,60,True,0,44,0,True
oracle,85,2704,19,61,61,True,0,44,0,True
oracle,85,2704,20,62,62,True,0,44,0,True
oracle,85,2704,21,63,63,True,0,44,0,True
oracle,85,2704,22,0,0,True,0,44,0,True
oracle,85,2704,23,1,1,True,0,44,0,True
oracle,85,2704,24,2,2,True,0,44,0,True
oracle,85,2704,25,3,3,True,0,44,0,True
oracle,85,2704,26,4,4,True,0,44,0,True
oracle,85,2704,27,5,5,True,0,44,0,True
oracle,85,2704,28,6,6,True,0,44,0,True
oracle,85,2704,29,7,7,True,0,44,0,True
oracle,85,2704,30,8,8,True,0,44,0,True
oracle,85,2704,31,9,9,True,0,44,0,True
oracle,85,2704,32,10,10,True,0,44,0,True
oracle,85,2704,33,11,11,True,0,44,0,True
oracle,85,2704,34,12,12,True,0,44,0,True
oracle,85,2704,35,13,13,True,0,44,0,True
oracle,85,2704,36,14,14,True,0,44,0,True
oracle,85,2704,37,15,15,True,0,44,0,True
oracle,85,2704,38,16,16,True,0,44,0,True
oracle,85,2704,39,17,17,True,0,44,0,True
oracle,85,2704,40,18,18,True,0,44,0,True
oracle,85,2704,41,19,19,True,0,44,0,True
oracle,85,2704,42,20,20,True,0,44,0,True
oracle,85,2704,43,21,21,True,0,44,0,True
oracle,85,2704,44,22,22,True,0,44,0,True
oracle,85,2704,45,23,23,True,0,44,0,True
oracle,85,2704,46,24,24,True,0,44,0,True
oracle,85,2704,47,25,25,True,0,44,0,True
oracle,85,2704,48,26,26,True,0,44,0,True
oracle,85,2704,49,27,27,True,0,44,0,True
oracle,85,2704,50,28,28,True,0,44,0,True
oracle,85,2704,51,29,29,True,0,44,0,True
oracle,85,2704,52,30,30,True,0,44,0,True
oracle,85,2704,53,31,31,True,0,44,0,True
oracle,85,2704,54,32,32,True,0,44,0,True
oracle,85,2704,55,33,33,True,0,44,0,True
oracle,85,2704,56,34,34,True,0,44,0,True
oracle,85,2704,57,35,35,True,0,44,0,True
oracle,85,2704,58,36,36,True,0,44,0,True
oracle,85,2704,59,37,37,True,0,44,0,True
oracle,85,2704,60,38,38,True,0,44,0,True
oracle,85,2704,61,39,39,True,0,44,0,True
oracle,85,2704,62,40,40,True,0,44,0,True
oracle,85,2704,63,41,41,True,0,44,0,True
oracle,86,2752,0,41,41,False,44,44,23,True
oracle,86,2752,1,42,42,True,0,44,0,True
oracle,86,2752,2,43,43,True,0,44,0,True
oracle,86,2752,3,44,44,True,0,44,0,True
oracle,86,2752,4,45,45,True,0,44,0,True
oracle,86,2752,5,46,46,True,0,44,0,True
oracle,86,2752,6,47,47,True,0,44,0,True
oracle,86,2752,7,48,48,True,0,44,0,True
oracle,86,2752,8,49,49,True,0,44,0,True
oracle,86,2752,9,50,50,True,0,44,0,True
oracle,86,2752,10,51,51,True,0,44,0,True
oracle,86,2752,11,52,52,True,0,44,0,True
oracle,86,2752,12,53,53,True,0,44,0,True
oracle,86,2752,13,54,54,True,0,44,0,True
oracle,86,2752,14,55,55,True,0,44,0,True
oracle,86,2752,15,56,56,True,0,44,0,True
oracle,86,2752,16,57,57,True,0,44,0,True
oracle,86,2752,17,58,58,True,0,44,0,True
oracle,86,2752,18,59,59,True,0,44,0,True
oracle,86,2752,19,60,60,True,0,44,0,True
oracle,86,2752,20,61,61,True,0,44,0,True
oracle,86,2752,21,62,62,True,0,44,0,True
oracle,86,2752,22,63,63,True,0,44,0,True
oracle,86,2752,23,0,0,True,0,44,0,True
oracle,86,2752,24,1,1,True,0,44,0,True
oracle,86,2752,25,2,2,True,0,44,0,True
oracle,86,2752,26,3,3,True,0,44,0,True
oracle,86,2752,27,4,4,True,0,44,0,True
oracle,86,2752,28,5,5,True,0,44,0,True
oracle,86,2752,29,6,6,True,0,44,0,True
oracle,86,2752,30,7,7,True,0,44,0,True
oracle,86,2752,31,8,8,True,0,44,0,True
oracle,86,2752,32,9,9,True,0,44,0,True
oracle,86,2752,33,10,10,True,0,44,0,True
oracle,86,2752,34,11,11,True,0,44,0,True
oracle,86,2752,35,12,12,True,0,44,0,True
oracle,86,2752,36,13,13,True,0,44,0,True
oracle,86,2752,37,14,14,True,0,44,0,True
oracle,86,2752,38,15,15,True,0,44,0,True
oracle,86,2752,39,16,16,True,0,44,0,True
oracle,86,2752,40,17,17,True,0,44,0,True
oracle,86,2752,41,18,18,True,0,44,0,True
oracle,86,2752,42,19,19,True,0,44,0,True
oracle,86,2752,43,20,20,True,0,44,0,True
oracle,86,2752,44,21,21,True,0,44,0,True
oracle,86,2752,45,22,22,True,0,44,0,True
oracle,86,2752,46,23,23,True,0,44,0,True
oracle,86,2752,47,24,24,True,0,44,0,True
oracle,86,2752,48,25,25,True,0,44,0,True
oracle,86,2752,49,26,26,True,0,44,0,True
oracle,86,2752,50,27,27,True,0,44,0,True
oracle,86,2752,51,28,28,True,0,44,0,True
oracle,86,2752,52,29,29,True,0,44,0,True
oracle,86,2752,53,30,30,True,0,44,0,True
oracle,86,2752,54,31,31,True,0,44,0,True
oracle,86,2752,55,32,32,True,0,44,0,True
oracle,86,2752,56,33,33,True,0,44,0,True
oracle,86,2752,57,34,34,True,0,44,0,True
oracle,86,2752,58,35,35,True,0,44,0,True
oracle,86,2752,59,36,36,True,0,44,0,True
oracle,86,2752,60,37,37,True,0,44,0,True
oracle,86,2752,61,38,38,True,0,44,0,True
oracle,86,2752,62,39,39,True,0,44,0,True
oracle,86,2752,63,40,40,True,0,44,0,True
oracle,87,2800,0,40,40,False,48,48,24,True
oracle,87,2800,1,41,41,True,0,48,0,True
oracle,87,2800,2,42,42,True,0,48,0,True
oracle,87,2800,3,43,43,True,0,48,0,True
oracle,87,2800,4,44,44,True,0,48,0,True
oracle,87,2800,5,45,45,True,0,48,0,True
oracle,87,2800,6,46,46,True,0,48,0,True
oracle,87,2800,7,47,47,True,0,48,0,True
oracle,87,2800,8,48,48,True,0,48,0,True
oracle,87,2800,9,49,49,True,0,48,0,True
oracle,87,2800,10,50,50,True,0,48,0,True
oracle,87,2800,11,51,51,True,0,48,0,True
oracle,87,2800,12,52,52,True,0,48,0,True
oracle,87,2800,13,53,53,True,0,48,0,True
oracle,87,2800,14,54,54,True,0,48,0,True
oracle,87,2800,15,55,55,True,0,48,0,True
oracle,87,2800,16,56,56,True,0,48,0,True
oracle,87,2800,17,57,57,True,0,48,0,True
oracle,87,2800,18,58,58,True,0,48,0,True
oracle,87,2800,19,59,59,True,0,48,0,True
oracle,87,2800,20,60,60,True,0,48,0,True
oracle,87,2800,21,61,61,True,0,48,0,True
oracle,87,2800,22,62,62,True,0,48,0,True
oracle,87,2800,23,63,63,True,0,48,0,True
oracle,87,2800,24,0,0,True,0,48,0,True
oracle,87,2800,25,1,1,True,0,48,0,True
oracle,87,2800,26,2,2,True,0,48,0,True
oracle,87,2800,27,3,3,True,0,48,0,True
oracle,87,2800,28,4,4,True,0,48,0,True
oracle,87,2800,29,5,5,True,0,48,0,True
oracle,87,2800,30,6,6,True,0,48,0,True
oracle,87,2800,31,7,7,True,0,48,0,True
oracle,87,2800,32,8,8,True,0,48,0,True
oracle,87,2800,33,9,9,True,0,48,0,True
oracle,87,2800,34,10,10,True,0,48,0,True
oracle,87,2800,35,11,11,True,0,48,0,True
oracle,87,2800,36,12,12,True,0,48,0,True
oracle,87,2800,37,13,13,True,0,48,0,True
oracle,87,2800,38,14,14,True,0,48,0,True
oracle,87,2800,39,15,15,True,0,48,0,True
oracle,87,2800,40,16,16,True,0,48,0,True
oracle,87,2800,41,17,17,True,0,48,0,True
oracle,87,2800,42,18,18,True,0,48,0,True
oracle,87,2800,43,19,19,True,0,48,0,True
oracle,87,2800,44,20,20,True,0,48,0,True
oracle,87,2800,45,21,21,True,0,48,0,True
oracle,87,2800,46,22,22,True,0,48,0,True
oracle,87,2800,47,23,23,True,0,48,0,True
oracle,87,2800,48,24,24,True,0,48,0,True
oracle,87,2800,49,25,25,True,0,48,0,True
oracle,87,2800,50,26,26,True,0,48,0,True
oracle,87,2800,51,27,27,True,0,48,0,True
oracle,87,2800,52,28,28,True,0,48,0,True
oracle,87,2800,53,29,29,True,0,48,0,True
oracle,87,2800,54,30,30,True,0,48,0,True
oracle,87,2800,55,31,31,True,0,48,0,True
oracle,87,2800,56,32,32,True,0,48,0,True
oracle,87,2800,57,33,33,True,0,48,0,True
oracle,87,2800,58,34,34,True,0,48,0,True
oracle,87,2800,59,35,35,True,0,48,0,True
oracle,87,2800,60,36,36,True,0,48,0,True
oracle,87,2800,61,37,37,True,0,48,0,True
oracle,87,2800,62,38,38,True,0,48,0,True
oracle,87,2800,63,39,39,True,0,48,0,True
oracle,88,2852,0,39,39,False,48,48,25,True
oracle,88,2852,1,40,40,True,0,48,0,True
oracle,88,2852,2,41,41,True,0,48,0,True
oracle,88,2852,3,42,42,True,0,48,0,True
oracle,88,2852,4,43,43,True,0,48,0,True
oracle,88,2852,5,44,44,True,0,48,0,True
oracle,88,2852,6,45,45,True,0,48,0,True
oracle,88,2852,7,46,46,True,0,48,0,True
oracle,88,2852,8,47,47,True,0,48,0,True
oracle,88,2852,9,48,48,True,0,48,0,True
oracle,88,2852,10,49,49,True,0,48,0,True
oracle,88,2852,11,50,50,True,0,48,0,True
oracle,88,2852,12,51,51,True,0,48,0,True
oracle,88,2852,13,52,52,True,0,48,0,True
oracle,88,2852,14,53,53,True,0,48,0,True
oracle,88,2852,15,54,54,True,0,48,0,True
oracle,88,2852,16,55,55,True,0,48,0,True
oracle,88,2852,17,56,56,True,0,48,0,True
oracle,88,2852,18,57,57,True,0,48,0,True
oracle,88,2852,19,58,58,True,0,48,0,True
oracle,88,2852,20,59,59,True,0,48,0,True
oracle,88,2852,21,60,60,True,0,48,0,True
oracle,88,2852,22,61,61,True,0,48,0,True
oracle,88,2852,23,62,62,True,0,48,0,True
oracle,88,2852,24,63,63,True,0,48,0,True
oracle,88,2852,25,0,0,True,0,48,0,True
oracle,88,2852,26,1,1,True,0,48,0,True
oracle,88,2852,27,2,2,True,0,48,0,True
oracle,88,2852,28,3,3,True,0,48,0,True
oracle,88,2852,29,4,4,True,0,48,0,True
oracle,88,2852,30,5,5,True,0,48,0,True
oracle,88,2852,31,6,6,True,0,48,0,True
oracle,88,2852,32,7,7,True,0,48,0,True
oracle,88,2852,33,8,8,True,0,48,0,True
oracle,88,2852,34,9,9,True,0,48,0,True
oracle,88,2852,35,10,10,True,0,48,0,True
oracle,88,2852,36,11,11,True,0,48,0,True
oracle,88,2852,37,12,12,True,0,48,0,True
oracle,88,2852,38,13,13,True,0,48,0,True
oracle,88,2852,39,14,14,True,0,48,0,True
oracle,88,2852,40,15,15,True,0,48,0,True
oracle,88,2852,41,16,16,True,0,48,0,True
oracle,88,2852,42,17,17,True,0,48,0,True
oracle,88,2852,43,18,18,True,0,48,0,True
oracle,88,2852,44,19,19,True,0,48,0,True
oracle,88,2852,45,20,20,True,0,48,0,True
oracle,88,2852,46,21,21,True,0,48,0,True
oracle,88,2852,47,22,22,True,0,48,0,True
oracle,88,2852,48,23,23,True,0,48,0,True
